,K,alpha,k,accuracy,precision,recall,n
918,5.0,20.0,7.0,0.84375,0.8458104395604396,0.8395092510688485,800.0
919,5.0,20.0,8.0,0.84375,0.8420628494312705,0.8403425844021818,800.0
920,5.0,20.0,9.0,0.84375,0.8420628494312705,0.8403425844021818,800.0
921,5.0,20.0,10.0,0.83125,0.8283677944862156,0.8278425844021818,800.0
922,5.0,20.0,11.0,0.8375,0.8385326296510506,0.8340925844021818,800.0
923,5.0,20.0,12.0,0.825,0.8279611668001762,0.8206997272593248,800.0
924,5.0,20.0,13.0,0.825,0.8278191970568131,0.8202830605926582,800.0
925,5.0,20.0,14.0,0.825,0.8278191970568131,0.8202830605926582,800.0
926,5.0,20.0,15.0,0.825,0.8278191970568131,0.8202830605926582,800.0
927,5.0,20.0,16.0,0.825,0.8278191970568131,0.8202830605926582,800.0
928,5.0,20.0,17.0,0.8125,0.8175438106784856,0.8073663939259914,800.0
929,5.0,20.0,18.0,0.81875,0.8223677857230488,0.8140330605926582,800.0
930,5.0,20.0,19.0,0.8125,0.8175438106784856,0.8073663939259914,800.0
931,5.0,20.0,20.0,0.8,0.8086802232854865,0.7944497272593247,800.0
932,5.0,20.0,21.0,0.8,0.8036802232854864,0.7948663939259915,800.0
933,5.0,20.0,22.0,0.8125,0.8188270084748414,0.8077830605926583,800.0
934,5.0,20.0,23.0,0.7875,0.7919670388091442,0.7818411838419579,800.0
935,5.0,20.0,24.0,0.79375,0.799561770358984,0.7899113592805544,800.0
936,5.0,20.0,1.0,0.85,0.8568937048503612,0.8466666666666667,800.0
937,5.0,20.0,2.0,0.84375,0.8464349376114082,0.8387499999999999,800.0
938,5.0,20.0,3.0,0.8625,0.8654211169807144,0.8575000000000002,800.0
939,5.0,20.0,4.0,0.89375,0.8966006645573209,0.8899999999999999,800.0
940,5.0,20.0,5.0,0.8875,0.8877527151211361,0.8841666666666667,800.0
941,5.0,20.0,6.0,0.89375,0.8970987612318881,0.8899999999999999,800.0
942,5.0,20.0,7.0,0.89375,0.8970987612318881,0.8899999999999999,800.0
943,5.0,20.0,8.0,0.875,0.8841811873197323,0.8704166666666666,800.0
944,5.0,20.0,9.0,0.86875,0.8845562057481562,0.8645833333333334,800.0
945,5.0,20.0,10.0,0.8625,0.879084069525246,0.8579166666666668,800.0
946,5.0,20.0,11.0,0.86875,0.8843974755894262,0.8645833333333333,800.0
947,5.0,20.0,12.0,0.86875,0.883957336523126,0.8658333333333333,800.0
948,5.0,20.0,13.0,0.85,0.8813639490884071,0.8470833333333333,800.0
949,5.0,20.0,14.0,0.85,0.8665320386527815,0.8462500000000001,800.0
950,5.0,20.0,15.0,0.85625,0.8756608265315696,0.8529166666666667,800.0
951,5.0,20.0,16.0,0.84375,0.8620377350024677,0.8395833333333333,800.0
952,5.0,20.0,17.0,0.84375,0.8620377350024677,0.8395833333333333,800.0
953,5.0,20.0,18.0,0.84375,0.855121610845295,0.8387499999999999,800.0
954,5.0,20.0,19.0,0.8375,0.8499681020733652,0.8320833333333333,800.0
955,5.0,20.0,20.0,0.83125,0.8434981684981684,0.8270833333333334,800.0
956,5.0,20.0,21.0,0.825,0.8411260308319133,0.8204166666666668,800.0
957,5.0,20.0,22.0,0.8375,0.8469850106034317,0.8333333333333334,800.0
958,5.0,20.0,23.0,0.81875,0.8425717033224773,0.8145833333333334,800.0
959,5.0,20.0,24.0,0.81875,0.8425717033224773,0.8145833333333334,800.0
960,5.0,20.0,1.0,0.8555555555555555,0.8562229102167181,0.8550088456435205,900.0
961,5.0,20.0,2.0,0.8111111111111111,0.8170536664842762,0.8082295198781267,900.0
962,5.0,20.0,3.0,0.8611111111111112,0.8661396472464584,0.860639650597081,900.0
963,5.0,20.0,4.0,0.85,0.853091049817056,0.8478128532114602,900.0
964,5.0,20.0,5.0,0.8388888888888889,0.8408680695771824,0.8389834881320949,900.0
965,5.0,20.0,6.0,0.8666666666666667,0.8762808089743075,0.8661952061526366,900.0
966,5.0,20.0,7.0,0.8666666666666667,0.8705569026776457,0.8668488009238784,900.0
967,5.0,20.0,8.0,0.8611111111111112,0.8730124544096816,0.8624545432207972,900.0
968,5.0,20.0,9.0,0.8555555555555555,0.8663878045497375,0.8562045432207972,900.0
969,5.0,20.0,10.0,0.8444444444444444,0.8526388888888888,0.8450934321096859,900.0
970,5.0,20.0,11.0,0.8611111111111112,0.8709608580274215,0.8611000540567104,900.0
971,5.0,20.0,12.0,0.8555555555555555,0.8621533235426424,0.8565313406064181,900.0
972,5.0,20.0,13.0,0.8555555555555555,0.8634195906432749,0.8562045432207972,900.0
973,5.0,20.0,14.0,0.8333333333333334,0.8427038809144072,0.8326342817828886,900.0
974,5.0,20.0,15.0,0.8277777777777777,0.8363159413685729,0.8275047299621603,900.0
975,5.0,20.0,16.0,0.8166666666666667,0.8277287040444936,0.8164928252002556,900.0
976,5.0,20.0,17.0,0.8277777777777777,0.8399175093911936,0.8275047299621603,900.0
977,5.0,20.0,18.0,0.8055555555555556,0.8176592121328964,0.8043604722590791,900.0
978,5.0,20.0,19.0,0.8111111111111111,0.8245415695415697,0.8106104722590791,900.0
979,5.0,20.0,20.0,0.8166666666666667,0.8298351940457204,0.8164928252002556,900.0
980,5.0,20.0,21.0,0.8055555555555556,0.8208160552897394,0.8054809204383508,900.0
981,5.0,20.0,22.0,0.8111111111111111,0.8224840484592807,0.8124253648827953,900.0
982,5.0,20.0,23.0,0.8166666666666667,0.8256059265811588,0.8168196225858765,900.0
983,5.0,20.0,24.0,0.7944444444444444,0.8064441041414726,0.7951477959604895,900.0
984,5.0,20.0,1.0,0.8777777777777778,0.8821891472820267,0.8746002874834143,900.0
985,5.0,20.0,2.0,0.8777777777777778,0.8840205627705628,0.8756967787114845,900.0
986,5.0,20.0,3.0,0.8833333333333333,0.8862938596491228,0.883295985060691,900.0
987,5.0,20.0,4.0,0.8944444444444445,0.897766290726817,0.8928197945845004,900.0
988,5.0,20.0,5.0,0.8833333333333333,0.8851933141677725,0.8832615853358888,900.0
989,5.0,20.0,6.0,0.8611111111111112,0.8647320842212484,0.8606373163300409,900.0
990,5.0,20.0,7.0,0.85,0.8542377724614566,0.8506466533982013,900.0
991,5.0,20.0,8.0,0.8388888888888889,0.8436497493734336,0.838047447048995,900.0
992,5.0,20.0,9.0,0.8555555555555555,0.8581481749244908,0.854952208953757,900.0
993,5.0,20.0,10.0,0.85,0.8514114441629921,0.8481466533982015,900.0
994,5.0,20.0,11.0,0.8388888888888889,0.8398544266191325,0.8364706496633743,900.0
995,5.0,20.0,12.0,0.8388888888888889,0.841345654689308,0.8369375030714041,900.0
996,5.0,20.0,13.0,0.8111111111111111,0.8132091592617909,0.8086940390191165,900.0
997,5.0,20.0,14.0,0.85,0.8511737677527151,0.8480486141825152,900.0
998,5.0,20.0,15.0,0.8222222222222222,0.8280755501808134,0.8204108924271463,900.0
999,5.0,20.0,16.0,0.8333333333333334,0.8419128549469107,0.8330988009238783,900.0
1000,5.0,20.0,17.0,0.8444444444444444,0.8550610706802658,0.8441107056857831,900.0
1001,5.0,20.0,18.0,0.8444444444444444,0.8547135832004253,0.8441107056857831,900.0
1002,5.0,20.0,19.0,0.8388888888888889,0.8499189261031367,0.8374930586269596,900.0
1003,5.0,20.0,20.0,0.8388888888888889,0.8443757412178465,0.8389811538650548,900.0
1004,5.0,20.0,21.0,0.8388888888888889,0.8446597846597846,0.8389811538650548,900.0
1005,5.0,20.0,22.0,0.8333333333333334,0.8410211426000899,0.8330988009238783,900.0
1006,5.0,20.0,23.0,0.8388888888888889,0.8479310591967074,0.838327559093813,900.0
1007,5.0,20.0,24.0,0.8222222222222222,0.8327510228139519,0.8209664479827019,900.0
1008,5.0,20.0,1.0,0.8666666666666667,0.862920843776107,0.8630496137849079,900.0
1009,5.0,20.0,2.0,0.8388888888888889,0.8379238632211778,0.833596999405823,900.0
1010,5.0,20.0,3.0,0.8444444444444444,0.8445485130811218,0.8404597445038622,900.0
1011,5.0,20.0,4.0,0.8444444444444444,0.846884217004186,0.8401329471182413,900.0
1012,5.0,20.0,5.0,0.8888888888888888,0.8906244778613199,0.8858957219251338,900.0
1013,5.0,20.0,6.0,0.8333333333333334,0.8360218071402283,0.8313279857397504,900.0
1014,5.0,20.0,7.0,0.8611111111111112,0.8654390054390054,0.8591169043374925,900.0
1015,5.0,20.0,8.0,0.8388888888888889,0.8433925903817544,0.8389148841354723,900.0
1016,5.0,20.0,9.0,0.8333333333333334,0.8479682097564719,0.8316547831253713,900.0
1017,5.0,20.0,10.0,0.8222222222222222,0.8329763796911125,0.8202168746286393,900.0
1018,5.0,20.0,11.0,0.8555555555555555,0.8630354737468752,0.8545306001188354,900.0
1019,5.0,20.0,12.0,0.8333333333333334,0.8390982104410897,0.8329916815210933,900.0
1020,5.0,20.0,13.0,0.8444444444444444,0.849864937693885,0.8434194890077243,900.0
1021,5.0,20.0,14.0,0.8444444444444444,0.8489192592752964,0.8427250445632799,900.0
1022,5.0,20.0,15.0,0.85,0.8554865967365968,0.8486073975044564,900.0
1023,5.0,20.0,16.0,0.8555555555555555,0.8599602809471231,0.853152852049911,900.0
1024,5.0,20.0,17.0,0.85,0.8528636933242195,0.8472704991087345,900.0
1025,5.0,20.0,18.0,0.8444444444444444,0.8473087022757234,0.841388146167558,900.0
1026,5.0,20.0,19.0,0.8388888888888889,0.8406299462491413,0.8358325906120024,900.0
1027,5.0,20.0,20.0,0.8388888888888889,0.8422056379293222,0.8358325906120024,900.0
1028,5.0,20.0,21.0,0.8388888888888889,0.8422056379293222,0.8358325906120024,900.0
1029,5.0,20.0,22.0,0.8333333333333334,0.8334627859240861,0.8299502376708258,900.0
1030,5.0,20.0,23.0,0.8277777777777777,0.8282976672450356,0.8254047831253715,900.0
1031,5.0,20.0,24.0,0.8222222222222222,0.8218401395645977,0.8208593285799168,900.0
1032,5.0,20.0,1.0,0.8111111111111111,0.8113081277167964,0.8072979797979798,900.0
1033,5.0,20.0,2.0,0.8333333333333334,0.8364883881280771,0.8289646464646465,900.0
1034,5.0,20.0,3.0,0.85,0.848005324139225,0.8475920974450386,900.0
1035,5.0,20.0,4.0,0.8388888888888889,0.8355104433077578,0.8348061497326202,900.0
1036,5.0,20.0,5.0,0.8388888888888889,0.8386922949958014,0.8351329471182414,900.0
1037,5.0,20.0,6.0,0.8388888888888889,0.8399436090225564,0.8372051396316103,900.0
1038,5.0,20.0,7.0,0.8444444444444444,0.8515149865614262,0.8427198455139632,900.0
1039,5.0,20.0,8.0,0.8444444444444444,0.8503258145363409,0.8427198455139632,900.0
1040,5.0,20.0,9.0,0.8333333333333334,0.8415432812801233,0.8312410873440286,900.0
1041,5.0,20.0,10.0,0.8222222222222222,0.8286755349913244,0.8187819370172311,900.0
1042,5.0,20.0,11.0,0.8277777777777777,0.8335608251397725,0.8250319370172312,900.0
1043,5.0,20.0,12.0,0.8333333333333334,0.834874686716792,0.8309142899584077,900.0
1044,5.0,20.0,13.0,0.8222222222222222,0.8279065379065379,0.819108734402852,900.0
1045,5.0,20.0,14.0,0.8333333333333334,0.8400555000555,0.8309142899584077,900.0
1046,5.0,20.0,15.0,0.8111111111111111,0.8164889788573999,0.8086809269162212,900.0
1047,5.0,20.0,16.0,0.8111111111111111,0.8152438789280895,0.8083541295306003,900.0
1048,5.0,20.0,17.0,0.8166666666666667,0.8187966711650922,0.8142364824717767,900.0
1049,5.0,20.0,18.0,0.8,0.8021512113617376,0.7962217765894237,900.0
1050,5.0,20.0,19.0,0.7944444444444444,0.7978654970760234,0.7906662210338682,900.0
1051,5.0,20.0,20.0,0.8,0.8042731829573935,0.7965485739750446,900.0
1052,5.0,20.0,21.0,0.7944444444444444,0.7993974519632414,0.79200311942959,900.0
1053,5.0,20.0,22.0,0.8,0.8067887448808502,0.79825311942959,900.0
1054,5.0,20.0,23.0,0.7888888888888889,0.7996500434064372,0.7874576648841355,900.0
1055,5.0,20.0,24.0,0.7888888888888889,0.7979374285359275,0.7874576648841355,900.0
1056,5.0,20.0,1.0,0.8444444444444444,0.8439384557650811,0.843811428080004,900.0
1057,5.0,20.0,2.0,0.8611111111111112,0.8608936709108332,0.8587728512457614,900.0
1058,5.0,20.0,3.0,0.8611111111111112,0.8601837258029208,0.8588499434861664,900.0
1059,5.0,20.0,4.0,0.8833333333333333,0.8795921175487738,0.8818010098776352,900.0
1060,5.0,20.0,5.0,0.8722222222222222,0.8697434763379036,0.8706554990417219,900.0
1061,5.0,20.0,6.0,0.8666666666666667,0.8612434366459134,0.8635347560076662,900.0
1062,5.0,20.0,7.0,0.8666666666666667,0.8620221509656494,0.8641539510541059,900.0
1063,5.0,20.0,8.0,0.8666666666666667,0.8625199641260013,0.8641539510541059,900.0
1064,5.0,20.0,9.0,0.8555555555555555,0.855969396530542,0.853142046292201,900.0
1065,5.0,20.0,10.0,0.8555555555555555,0.8533564302914147,0.853142046292201,900.0
1066,5.0,20.0,11.0,0.8555555555555555,0.855296574770259,0.8537612413386407,900.0
1067,5.0,20.0,12.0,0.8611111111111112,0.8612536895509031,0.8585231461005455,900.0
1068,5.0,20.0,13.0,0.8666666666666667,0.867361295395351,0.8644054990417219,900.0
1069,5.0,20.0,14.0,0.8555555555555555,0.8584670008354219,0.8529675905449899,900.0
1070,5.0,20.0,15.0,0.85,0.8514031496539237,0.8470852376038135,900.0
1071,5.0,20.0,16.0,0.8555555555555555,0.8547864759939063,0.8534688436778219,900.0
1072,5.0,20.0,17.0,0.8277777777777777,0.8234468524251806,0.8246354243451766,900.0
1073,5.0,20.0,18.0,0.8611111111111112,0.86103255404726,0.8588499434861664,900.0
1074,5.0,20.0,19.0,0.8333333333333334,0.8325847093223254,0.8305177772863532,900.0
1075,5.0,20.0,20.0,0.85,0.8494153275345226,0.8474120349894344,900.0
1076,5.0,20.0,21.0,0.8388888888888889,0.8338854489164087,0.835279682048258,900.0
1077,5.0,20.0,22.0,0.8388888888888889,0.8397230040341496,0.8349120349894343,900.0
1078,5.0,20.0,23.0,0.8277777777777777,0.8258462332301342,0.8242677772863531,900.0
1079,5.0,20.0,24.0,0.8222222222222222,0.8201289989680083,0.8190046193916164,900.0
1080,5.0,20.0,1.0,0.845,0.8424276105282971,0.8436449456975772,1000.0
1081,5.0,20.0,2.0,0.85,0.8522123407992973,0.8466148705096073,1000.0
1082,5.0,20.0,3.0,0.865,0.8717498307692815,0.8616131996658313,1000.0
1083,5.0,20.0,4.0,0.855,0.8628193507484125,0.852141186299081,1000.0
1084,5.0,20.0,5.0,0.855,0.8582154706468209,0.8543751044277361,1000.0
1085,5.0,20.0,6.0,0.855,0.8674568668046929,0.8564001670843776,1000.0
1086,5.0,20.0,7.0,0.86,0.8686437685121895,0.8619874686716793,1000.0
1087,5.0,20.0,8.0,0.835,0.844212134129014,0.8366424394319131,1000.0
1088,5.0,20.0,9.0,0.84,0.8506767990463644,0.843200501253133,1000.0
1089,5.0,20.0,10.0,0.845,0.8539255335307967,0.8461687552213869,1000.0
1090,5.0,20.0,11.0,0.835,0.8459903464194081,0.8382005012531328,1000.0
1091,5.0,20.0,12.0,0.83,0.8432729551150603,0.8326449456975773,1000.0
1092,5.0,20.0,13.0,0.85,0.8588812712242515,0.8527243107769424,1000.0
1093,5.0,20.0,14.0,0.83,0.8414012001444361,0.8329055973266499,1000.0
1094,5.0,20.0,15.0,0.835,0.8439616531447195,0.8366131996658313,1000.0
1095,5.0,20.0,16.0,0.835,0.8439150940592588,0.8368763575605682,1000.0
1096,5.0,20.0,17.0,0.825,0.8352570854012502,0.8268512949039264,1000.0
1097,5.0,20.0,18.0,0.825,0.8346879545575199,0.8268512949039266,1000.0
1098,5.0,20.0,19.0,0.82,0.8347513597513597,0.8202389306599833,1000.0
1099,5.0,20.0,20.0,0.83,0.8431139112603644,0.8310576441102757,1000.0
1100,5.0,20.0,21.0,0.82,0.8337671469136,0.8207401837928154,1000.0
1101,5.0,20.0,22.0,0.82,0.8342934627030736,0.8212414369256475,1000.0
1102,5.0,20.0,23.0,0.82,0.8342934627030736,0.8212414369256475,1000.0
1103,5.0,20.0,24.0,0.8,0.81057865898827,0.8006900584795321,1000.0
1104,5.0,20.0,1.0,0.89,0.8880198602567022,0.8872073365231259,1000.0
1105,5.0,20.0,2.0,0.885,0.8862164913465559,0.8835289739500265,1000.0
1106,5.0,20.0,3.0,0.865,0.8664668976945192,0.865207336523126,1000.0
1107,5.0,20.0,4.0,0.855,0.856406525060617,0.8543987240829345,1000.0
1108,5.0,20.0,5.0,0.885,0.8901828801349263,0.8850069112174376,1000.0
1109,5.0,20.0,6.0,0.88,0.8795231559096145,0.8784454317612213,1000.0
1110,5.0,20.0,7.0,0.89,0.8898537021077066,0.8908197007670692,1000.0
1111,5.0,20.0,8.0,0.875,0.8738336783988958,0.8758095997569681,1000.0
1112,5.0,20.0,9.0,0.855,0.8539690372369737,0.8565756816283132,1000.0
1113,5.0,20.0,10.0,0.86,0.8597173589635563,0.8600493658388395,1000.0
1114,5.0,20.0,11.0,0.86,0.8598754627015495,0.8599908863066756,1000.0
1115,5.0,20.0,12.0,0.865,0.8655439055866434,0.8649908863066758,1000.0
1116,5.0,20.0,13.0,0.855,0.8548090582186691,0.8564454317612211,1000.0
1117,5.0,20.0,14.0,0.85,0.849410803222891,0.851474671527303,1000.0
1118,5.0,20.0,15.0,0.855,0.8555746978078382,0.8567378294220399,1000.0
1119,5.0,20.0,16.0,0.855,0.856193892854278,0.8567378294220399,1000.0
1120,5.0,20.0,17.0,0.86,0.8611990120228107,0.861708589655958,1000.0
1121,5.0,20.0,18.0,0.865,0.8680485294457565,0.8669717475506948,1000.0
1122,5.0,20.0,19.0,0.86,0.8614412843703463,0.8632641452115136,1000.0
1123,5.0,20.0,20.0,0.86,0.8610720642185173,0.8624555327713221,1000.0
1124,5.0,20.0,21.0,0.855,0.8551515811927711,0.8571923748765853,1000.0
1125,5.0,20.0,22.0,0.84,0.8416137074065464,0.841373661426293,1000.0
1126,5.0,20.0,23.0,0.835,0.8373825762188932,0.837373661426293,1000.0
1127,5.0,20.0,24.0,0.84,0.8412175506774375,0.8426368193210297,1000.0
1128,5.0,20.0,1.0,0.895,0.8924933298331468,0.8938003341687553,1000.0
1129,5.0,20.0,2.0,0.84,0.8418826222087092,0.8376641604010026,1000.0
1130,5.0,20.0,3.0,0.875,0.8719619883040937,0.8737460317460318,1000.0
1131,5.0,20.0,4.0,0.88,0.8804976053731943,0.8787460317460317,1000.0
1132,5.0,20.0,5.0,0.875,0.8743894182386913,0.8742222222222221,1000.0
1133,5.0,20.0,6.0,0.87,0.8709589124325966,0.8676349206349206,1000.0
1134,5.0,20.0,7.0,0.865,0.8673590009024792,0.8623717627401838,1000.0
1135,5.0,20.0,8.0,0.865,0.8621746411483253,0.8623968253968254,1000.0
1136,5.0,20.0,9.0,0.845,0.8447355137048232,0.8428730158730158,1000.0
1137,5.0,20.0,10.0,0.85,0.8514259212318169,0.8494285714285714,1000.0
1138,5.0,20.0,11.0,0.84,0.8408379289792333,0.8386349206349205,1000.0
1139,5.0,20.0,12.0,0.85,0.8521158294674919,0.8483717627401838,1000.0
1140,5.0,20.0,13.0,0.86,0.8610422548466026,0.8586349206349206,1000.0
1141,5.0,20.0,14.0,0.85,0.8477512911065542,0.8465238095238096,1000.0
1142,5.0,20.0,15.0,0.85,0.8483788068656489,0.8462857142857143,1000.0
1143,5.0,20.0,16.0,0.855,0.854010572088207,0.8512857142857143,1000.0
1144,5.0,20.0,17.0,0.855,0.8537176975706725,0.852079365079365,1000.0
1145,5.0,20.0,18.0,0.84,0.8406541898709416,0.8365238095238094,1000.0
1146,5.0,20.0,19.0,0.835,0.8332732374899894,0.8309682539682541,1000.0
1147,5.0,20.0,20.0,0.84,0.8391850021958718,0.835968253968254,1000.0
1148,5.0,20.0,21.0,0.835,0.8332732374899894,0.8309682539682541,1000.0
1149,5.0,20.0,22.0,0.83,0.8268260242173285,0.825968253968254,1000.0
1150,5.0,20.0,23.0,0.83,0.83078140742463,0.8267619047619048,1000.0
1151,5.0,20.0,24.0,0.825,0.8241462533630053,0.8214444444444446,1000.0
1152,5.0,20.0,1.0,0.89,0.891861025111799,0.8894987468671678,1000.0
1153,5.0,20.0,2.0,0.865,0.8744685403587006,0.8631495405179616,1000.0
1154,5.0,20.0,3.0,0.87,0.8736760055800976,0.869657477025898,1000.0
1155,5.0,20.0,4.0,0.88,0.8797397764773924,0.8778320802005011,1000.0
1156,5.0,20.0,5.0,0.88,0.8843590314913843,0.8788638262322472,1000.0
1157,5.0,20.0,6.0,0.885,0.8843566302118934,0.8828320802005012,1000.0
1158,5.0,20.0,7.0,0.845,0.8477906162464987,0.8437050960735171,1000.0
1159,5.0,20.0,8.0,0.84,0.8406884057971015,0.8379114452798664,1000.0
1160,5.0,20.0,9.0,0.86,0.8635501621701313,0.8584670008354219,1000.0
1161,5.0,20.0,10.0,0.875,0.8842385684490948,0.8737844611528823,1000.0
1162,5.0,20.0,11.0,0.87,0.8795336242704664,0.8690225563909776,1000.0
1163,5.0,20.0,12.0,0.86,0.8669741004609424,0.8579114452798663,1000.0
1164,5.0,20.0,13.0,0.855,0.8644077681577681,0.8531495405179615,1000.0
1165,5.0,20.0,14.0,0.845,0.8507305194805195,0.8431495405179616,1000.0
1166,5.0,20.0,15.0,0.84,0.8514399635452266,0.8372765246449457,1000.0
1167,5.0,20.0,16.0,0.83,0.8410834998334998,0.8278320802005013,1000.0
1168,5.0,20.0,17.0,0.84,0.848395589917329,0.838189223057644,1000.0
1169,5.0,20.0,18.0,0.84,0.8499141155093841,0.8387447786131996,1000.0
1170,5.0,20.0,19.0,0.825,0.8316745247506117,0.8228717627401838,1000.0
1171,5.0,20.0,20.0,0.83,0.8395179313440183,0.8284273182957393,1000.0
1172,5.0,20.0,21.0,0.84,0.8538403598901312,0.8384273182957394,1000.0
1173,5.0,20.0,22.0,0.83,0.8404826333087202,0.8278717627401839,1000.0
1174,5.0,20.0,23.0,0.825,0.8312199792960662,0.8228717627401838,1000.0
1175,5.0,20.0,24.0,0.825,0.8312199792960662,0.8228717627401838,1000.0
1176,5.0,20.0,1.0,0.87,0.863744713446019,0.8658142414860681,1000.0
1177,5.0,20.0,2.0,0.875,0.871391660343067,0.8711291955378643,1000.0
1178,5.0,20.0,3.0,0.85,0.8514406356868329,0.8445257260799057,1000.0
1179,5.0,20.0,4.0,0.885,0.882266081871345,0.8827759595066096,1000.0
1180,5.0,20.0,5.0,0.88,0.8770833333333332,0.8762744115189935,1000.0
1181,5.0,20.0,6.0,0.89,0.8859920710935316,0.8861567644601699,1000.0
1182,5.0,20.0,7.0,0.88,0.8789629173267617,0.8766329549363604,1000.0
1183,5.0,20.0,8.0,0.88,0.8805833333333333,0.8766872573590838,1000.0
1184,5.0,20.0,9.0,0.885,0.8870642639206714,0.8821885104919159,1000.0
1185,5.0,20.0,10.0,0.89,0.8896274282544306,0.8869504152538207,1000.0
1186,5.0,20.0,11.0,0.87,0.8706294515934104,0.866281094894098,1000.0
1187,5.0,20.0,12.0,0.87,0.8718849713798562,0.8665442527888347,1000.0
1188,5.0,20.0,13.0,0.855,0.8630833333333335,0.8530204432650252,1000.0
1189,5.0,20.0,14.0,0.865,0.8714509803921568,0.8625442527888347,1000.0
1190,5.0,20.0,15.0,0.855,0.8577062637411945,0.8520204432650254,1000.0
1191,5.0,20.0,16.0,0.855,0.8561578274330328,0.8517572853702884,1000.0
1192,5.0,20.0,17.0,0.85,0.8509927087539821,0.8467572853702885,1000.0
1193,5.0,20.0,18.0,0.845,0.8446796732006719,0.8416368371910167,1000.0
1194,5.0,20.0,19.0,0.845,0.8446228030842043,0.8409636345766376,1000.0
1195,5.0,20.0,20.0,0.845,0.8466868033254492,0.8405825347682934,1000.0
1196,5.0,20.0,21.0,0.845,0.8496772574018167,0.8414648877094697,1000.0
1197,5.0,20.0,22.0,0.84,0.8387450633189966,0.8355825347682933,1000.0
1198,5.0,20.0,23.0,0.84,0.838077221215093,0.8363444395301981,1000.0
1199,5.0,20.0,24.0,0.84,0.8368111393437481,0.8350812816354611,1000.0
